Tags/Keyword
"Ronald Regan"
billionaires
coronavirus
covid-19
democrats
"essential workers"
"fight for 15"
"medicare for all"
misinformation
republicans
"tax the rich"
"wealth tax"
robertreich
"robert reich"
"robert reich inequality for all"
"inequality media"
"secretary of labor"
